id_orden,descripcion,fecha_orden,visible
811,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-03-27,true
812,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-03-28,true
813,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-03-28,true
814,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-03-30,true
815,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-03-31,true
816,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-03-31,true
817,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-04-02,true
818,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-04-03,true
819,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-04-03,true
820,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-04-05,true
821,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-04-06,true
822,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-04-06,true
823,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-04-08,true
824,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-04-09,true
825,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-04-09,true
826,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-04-11,true
827,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-04-12,true
828,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-04-12,true
829,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-04-14,true
830,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-04-15,true
831,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-04-15,true
832,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-04-17,true
833,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-04-18,true
834,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-04-18,true
835,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-04-20,true
836,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-04-21,true
837,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-04-21,true
838,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-04-23,true
839,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-04-24,true
840,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-04-24,true
841,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-04-26,true
842,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-04-27,true
843,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-04-27,true
844,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-04-29,true
845,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-04-30,true
846,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-04-30,true
847,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-05-02,true
848,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-05-03,true
849,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-05-03,true
850,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-05-05,true
851,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-05-06,true
852,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-05-06,true
853,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-05-08,true
854,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-05-09,true
855,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-05-09,true
856,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-05-11,true
857,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-05-12,true
858,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-05-12,true
859,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-05-14,true
860,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-05-15,true
861,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-05-15,true
862,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-05-17,true
863,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-05-18,true
864,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-05-18,true
865,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-05-20,true
866,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-05-21,true
867,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-05-21,true
868,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-05-23,true
869,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-05-24,true
870,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-05-24,true
871,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-05-26,true
872,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-05-27,true
873,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-05-27,true
874,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-05-29,true
875,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-05-30,true
876,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-05-30,true
877,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-06-01,true
878,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-06-02,true
879,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-06-02,true
880,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-06-04,true
881,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-06-05,true
882,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-06-05,true
883,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-06-07,true
884,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-06-08,true
885,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-06-08,true
886,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-06-10,true
887,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-06-11,true
888,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-06-11,true
889,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-06-13,true
890,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-06-14,true
891,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-06-14,true
892,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-06-16,true
893,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-06-17,true
894,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-06-17,true
895,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-06-19,true
896,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-06-20,true
897,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-06-20,true
898,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-06-22,true
899,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-06-23,true
900,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-06-23,true
901,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-06-25,true
902,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-06-26,true
903,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-06-26,true
904,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-06-28,true
905,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-06-29,true
906,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-06-29,true
907,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-07-01,true
908,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-07-02,true
909,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-07-02,true
910,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-07-04,true
911,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-07-05,true
912,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-07-05,true
913,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-07-07,true
914,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-07-08,true
915,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-07-08,true
916,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-07-10,true
917,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-07-11,true
918,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-07-11,true
919,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-07-13,true
920,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-07-14,true
921,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-07-14,true
922,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-07-16,true
923,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-07-17,true
924,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-07-17,true
925,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-07-19,true
926,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-07-20,true
927,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-07-20,true
928,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-07-22,true
929,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-07-23,true
930,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-07-23,true
931,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-07-25,true
932,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-07-26,true
933,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-07-26,true
934,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-07-28,true
935,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-07-29,true
936,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-07-29,true
937,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-07-31,true
938,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-08-01,true
939,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-08-01,true
940,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-08-03,true
941,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-08-04,true
942,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-08-04,true
943,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-08-06,true
944,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-08-07,true
945,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-08-07,true
946,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-08-09,true
947,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-08-10,true
948,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-08-10,true
949,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-08-12,true
950,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-08-13,true
951,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-08-13,true
952,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-08-15,true
953,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-08-16,true
954,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-08-16,true
955,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-08-18,true
956,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-08-19,true
957,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-08-19,true
958,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-08-21,true
959,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-08-22,true
960,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-08-22,true
961,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-08-24,true
962,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-08-25,true
963,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-08-25,true
964,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-08-27,true
965,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-08-28,true
966,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-08-28,true
967,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-08-30,true
968,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-08-31,true
969,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-08-31,true
970,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-09-02,true
971,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-09-03,true
972,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-09-03,true
973,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-09-05,true
974,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-09-06,true
975,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-09-06,true
976,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-09-08,true
977,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-09-09,true
978,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-09-09,true
979,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-09-11,true
980,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-09-12,true
981,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-09-12,true
982,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-09-14,true
983,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-09-15,true
984,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-09-15,true
985,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-09-17,true
986,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-09-18,true
987,Inspeccion general de la maquinaria y ajuste de piezas moviles para reducir el desgaste de los componentes.,2024-09-18,true
988,Mantenimiento preventivo en las poleas de transmision y ajuste de engranajes para mejorar la sincronizacion.,2024-09-20,true
989,Verificacion de las cintas transportadoras y ajuste de los anclajes para evitar desplazamientos indeseados.,2024-09-21,true
990,Revision de los sistemas de respaldo de energia y pruebas de carga de las baterias para asegurar disponibilidad.,2024-09-21,true
991,Reemplazo de piezas en los ejes moviles y lubricacion en las zonas de alta friccion.,2024-09-23,true
992,Verificacion del sistema de refrigeracion de las maquinas para asegurar una temperatura de operacion adecuada.,2024-09-24,true
993,Inspeccion y mantenimiento de los sistemas hidraulicos de la prensa con reemplazo de sellos desgastados.,2024-09-24,true
994,Mantenimiento general de las areas de transmision y rodillos de la maquina transportadora.,2024-09-26,true
995,Inspeccion y ajuste de los componentes electricos de la linea de produccion para evitar problemas de conexion.,2024-09-27,true
996,Lubricacion y limpieza de los sistemas hidraulicos y revision de los sellos de las bombas.,2024-09-27,true
997,Sustitucion de piezas desgastadas y ajuste de tensores en el sistema de transporte.,2024-09-29,true
998,Verificacion del sistema de ventilacion y reemplazo de filtros para mejorar la eficiencia del flujo de aire.,2024-09-30,true
999,Revision y ajuste de los componentes de seguridad en la linea de produccion incluyendo sensores y valvulas de presion.,2024-09-30,true
1000,Calibracion de los tableros de control y revision de las conexiones para asegurar un funcionamiento sin fallas.,2024-10-02,true
