id_control,Descripcion_control,Id_tipo_estgia_control,Id_tipo_med_control,Id_tipo_Qcontrol,id_valoracion_residual
825,Orden de Trabajo IPERC continuo realizado por operador y ayudante. Capacitacion en riesgos electricos Difusion y seguimiento al estandar E-COR-SIB-03.01 Aislamiento de Energia Difusion y seguimiento al estandar E-COR-SIB-03.03 Energia Electrica de Baja Tension,P,ELI,C,290
826,Capacitacion del uso de las hojas MSDS de las sustancias que se utilizaran. Uso correcto de las cartillas de mantenimiento preventivo de los equipos.,P,ADM,E,290
827,1. Uso de herramientas adecuadas.,P,SUS,A,291
828,1. Uso de pisos grating dentados / pisos de concreto sin pulir.,P,ADM,B,291
829,1. E-COR-SIB-05.01 Trabajos en Altura 2. FE-COR-SIB-05.01-02 Formato inspeccion equipo anti caidas.,P,ADM,B,291
830,1. E-COR-SIB-05.01 Trabajos en Altura 2. FE-COR-SIB-05.01-02 Formato inspeccion equipo anti caidas.,P,SUS,E,291
831,Instalacion de silenciadores en ventiladores,P,INH,A,291
832,Descripcion,M,EPP,C,292
833,Barbiquejo,P,SUS,D,292
834,Instalacion de silenciadores en ventiladores,P,INH,D,293
835,Desate mecanizado (Scaler). Desate manual (barretillas). Sostenimiento secuenciado segun recomendaciones geomecanicas,M,ADM,E,293
836,Desate mecanizado (Scaler). Desate manual (barretillas). Sostenimiento secuenciado segun recomendaciones geomecanicas,P,SUS,B,293
837,Desenergizar y bloquear  fuente de energia,P,ADM,C,294
838,Orden de Trabajo IPERC Continuo Senalizacion del nivel de Ruido Difusion y seguimiento al estandar E-COR-SIB-11.03 Proteccion Auditiva Capacitacion en uso de proteccion auditiva,P,ADM,A,294
839,Orden de Trabajo IPERC continuo realizado por operador y ayudante. Capacitacion en riesgos electricos Difusion y seguimiento al estandar E-COR-SIB-03.01 Aislamiento de Energia Difusion y seguimiento al estandar E-COR-SIB-03.03 Energia Electrica de Baja Tension,M,SUS,A,294
840,1. Uso de herramientas adecuadas.,M,INH,B,294
841,Descripcion,P,EPP,A,294
842,Zapatos de seguridad con planta de caucho o material antideslizante.,M,ADM,B,295
843,Respirador y filtros de polvo,P,SUS,C,295
844,Instalacion de silenciadores en ventiladores,P,ADM,E,296
845,1. Uso de herramientas adecuadas.,P,SUS,B,297
846,Orejeras Tapones auditivos,P,INH,D,297
847,Monitoreo periodico de agentes quimicos en labores subterraneas Capacitacion en agentes quimicos Cumplimiento del E-COR-SIB-11.02 Proteccion Respiratoria Programa de riego de vias principales,M,ELI,D,297
848,1. P-COR-SIB-04.15 Manejo de derrames 2. Capacitacion en E-COR-SIB-11.01 Control de Materiales Quimicos Peligrosos. 3. Capacitacion en uso de MSDS. 4. Cumplir con el Plan de Contingencias. 4. Capacitacion en reporte de incidentes por derrames.,M,ADM,A,297
849,Colocacion de Barreras  Solidas,M,ELI,C,297
850,Capacitacion del uso de las hojas MSDS de las sustancias que se utilizaran. Uso correcto de las cartillas de mantenimiento preventivo de los equipos.,P,SUS,A,298
851,Difusion  de PETS-UCH-MG-02.16 1. E-COR-SIB-01.01 Equipo de Proteccion Personal,M,ELI,A,298
852,1. Senalizacion,P,ADM,E,298
853,1. Bandejas,M,EPP,B,298
854,Casco de Seguridad,P,EPP,E,298
855,1. E-COR-SIB-05.01 Trabajos en Altura 2. FE-COR-SIB-05.01-02 Formato inspeccion equipo anti caidas.,P,SUS,D,299
856,Extintores en Zona de trabajo,P,EPP,B,299
857,lineas de vida,M,SUS,D,299
858,Probadores de energia Multitester Revelador de tension,M,ELI,C,299
859,Instalacion de silenciadores en ventiladores,M,EPP,D,300
860,Respirador y filtros de polvo,P,EPP,A,300
861,Timbre de operatividad Circulina de operatividad,P,SUS,D,300
862,guantes de cuero o anticorte.,P,INH,B,301
863,Orden de Trabajo IPERC continuo realizado por el tecnico mecanico  PETAR para trabajos en caliente Verificar la ventilacion constante del ambiente de trabajo E-COR-SIB-11.02 Proteccion Respiratoria,M,ELI,E,301
864,Capacitacion en uso de herramientas adecuadas. Capacitacion en ergonomia Publicacion en la oficina sobre pausas activas.,M,ADM,C,301
865,Monitoreo periodico de agentes quimicos en labores subterraneas Capacitacion en agentes quimicos Cumplimiento del E-COR-SIB-11.02 Proteccion Respiratoria Programa de riego de vias principales,M,ELI,C,302
866,Orejeras Tapones auditivos,M,INH,C,302
867,Orden de Trabajo IPERC Continuo Senalizacion del nivel de Ruido Difusion y seguimiento al estandar E-COR-SIB-11.03 Proteccion Auditiva Capacitacion en uso de proteccion auditiva,M,ADM,A,302
868,Probadores de energia Multitester Revelador de tension,M,ADM,A,302
869,Capacitacion del uso de las hojas MSDS de las sustancias que se utilizaran. Uso correcto de las cartillas de mantenimiento preventivo de los equipos.,P,EPP,E,302
870,Orden de Trabajo IPERC continuo realizado por el tecnico mecanico Verificacion de la autorizacion de operatividad del equipo de izaje y del personal que lo va a maniobrar. Difusion del estandar E-COR-SIB-05.05 Equipos de Izaje y Gruas,P,ADM,E,303
871,Desate mecanizado (Scaler). Desate manual (barretillas). Sostenimiento secuenciado segun recomendaciones geomecanicas,P,ELI,E,303
872,guantes de cuero o anticorte.,P,ELI,D,303
873,Orejeras Tapones auditivos,M,ADM,C,303
874,Uso de equipos personal de proteccion anticaidas.,M,INH,C,304
875,Uso de equipos personal de proteccion anticaidas.,M,INH,A,304
876,1. E-COR-SIB-05.01 Trabajos en Altura 2. FE-COR-SIB-05.01-02 Formato inspeccion equipo anti caidas.,M,EPP,C,305
877,Orden de Trabajo IPERC Continuo Senalizacion del nivel de Ruido Difusion y seguimiento al estandar E-COR-SIB-11.03 Proteccion Auditiva Capacitacion en uso de proteccion auditiva,P,INH,C,305
878,Probadores de energia Multitester Revelador de tension,P,INH,D,305
879,Orden de Trabajo IPERC Continuo Senalizacion del nivel de Ruido Difusion y seguimiento al estandar E-COR-SIB-11.03 Proteccion Auditiva Capacitacion en uso de proteccion auditiva,M,ADM,C,305
880,Capacitacion en uso de herramientas adecuadas. Capacitacion en ergonomia Publicacion en la oficina sobre pausas activas.,M,ELI,D,305
881,Casco de Seguridad,M,ADM,D,306
882,1. E-COR-SIB-05.01 Trabajos en Altura 2. FE-COR-SIB-05.01-02 Formato inspeccion equipo anti caidas.,M,ADM,A,306
883,Orejeras Tapones auditivos,M,ADM,A,306
884,Orden de Trabajo IPERC continuo realizado por operador y ayudante. Capacitacion en riesgos electricos Difusion y seguimiento al estandar E-COR-SIB-03.01 Aislamiento de Energia Difusion y seguimiento al estandar E-COR-SIB-03.03 Energia Electrica de Baja Tension,P,ADM,B,306
885,Desate mecanizado (Scaler). Desate manual (barretillas). Sostenimiento secuenciado segun recomendaciones geomecanicas,M,EPP,D,307
886,Monitoreo periodico de agentes quimicos en labores subterraneas Capacitacion en agentes quimicos Cumplimiento del E-COR-SIB-11.02 Proteccion Respiratoria Programa de riego de vias principales,P,EPP,E,307
887,Desenergizar y bloquear  fuente de energia,P,INH,C,308
888,Instalacion de silenciadores en ventiladores,M,INH,C,308
889,Orejeras Tapones auditivos,M,EPP,B,309
890,Orden de Trabajo IPERC continuo realizado por el tecnico mecanico  PETAR para trabajos en caliente Verificar la ventilacion constante del ambiente de trabajo E-COR-SIB-11.02 Proteccion Respiratoria,P,SUS,B,309
891,Orden de Trabajo IPERC continuo realizado por el tecnico mecanico  PETAR para trabajos en caliente Verificar la ventilacion constante del ambiente de trabajo E-COR-SIB-11.02 Proteccion Respiratoria,P,ELI,D,309
892,1. Senalizacion,P,EPP,E,310
893,Monitoreo periodico de agentes quimicos en labores subterraneas Capacitacion en agentes quimicos Cumplimiento del E-COR-SIB-11.02 Proteccion Respiratoria Programa de riego de vias principales,P,SUS,B,310
894,Aceites o grasas para equipos Senalizacion de los extintores dentro del taller de mantenimiento. IPERC continuo llenado por el tecnico mecanico indicando este peligro  Inspeccion de extintores,M,ADM,D,310
895,Aceites o grasas para equipos Senalizacion de los extintores dentro del taller de mantenimiento. IPERC continuo llenado por el tecnico mecanico indicando este peligro  Inspeccion de extintores,P,ELI,E,310
896,1. P-COR-SIB-04.15 Manejo de derrames 2. Capacitacion en E-COR-SIB-11.01 Control de Materiales Quimicos Peligrosos. 3. Capacitacion en uso de MSDS. 4. Cumplir con el Plan de Contingencias. 4. Capacitacion en reporte de incidentes por derrames.,P,INH,B,311
897,Desate mecanizado (Scaler). Desate manual (barretillas). Sostenimiento secuenciado segun recomendaciones geomecanicas,P,ELI,B,312
898,Casco de Seguridad,P,ELI,C,312
899,guantes de cuero o anticorte.,P,EPP,E,312
900,Orejeras Tapones auditivos,M,INH,B,312
901,Instalacion de silenciadores en ventiladores,M,SUS,D,312
902,Desate mecanizado (Scaler). Desate manual (barretillas). Sostenimiento secuenciado segun recomendaciones geomecanicas,P,ELI,E,313
903,Orejeras Tapones auditivos,P,EPP,E,313
904,1. Uso de pisos grating dentados / pisos de concreto sin pulir.,P,SUS,C,313
905,Capacitacion del uso de las hojas MSDS de las sustancias que se utilizaran. Uso correcto de las cartillas de mantenimiento preventivo de los equipos.,M,ELI,C,313
906,kits de contingencia,M,INH,E,313
907,Barbiquejo,M,INH,A,314
908,Barbiquejo,M,INH,C,314
909,Orden de Trabajo IPERC continuo realizado por operador y ayudante. Capacitacion en riesgos electricos Difusion y seguimiento al estandar E-COR-SIB-03.01 Aislamiento de Energia Difusion y seguimiento al estandar E-COR-SIB-03.03 Energia Electrica de Baja Tension,P,INH,C,314
910,1. Uso de pisos grating dentados / pisos de concreto sin pulir.,M,EPP,E,315
911,1. E-COR-SIB-05.01 Trabajos en Altura 2. FE-COR-SIB-05.01-02 Formato inspeccion equipo anti caidas.,P,ELI,E,316
912,Probadores de energia Multitester Revelador de tension,P,ELI,A,316
913,1. Bandejas,M,EPP,C,316
914,Zapatos de seguridad con planta de caucho o material antideslizante.,P,INH,E,317
915,Aceites o grasas para equipos Senalizacion de los extintores dentro del taller de mantenimiento. IPERC continuo llenado por el tecnico mecanico indicando este peligro  Inspeccion de extintores,P,EPP,D,317
916,Colocacion de Barreras  Solidas,M,SUS,B,318
917,Uso de equipos personal de proteccion anticaidas.,M,ELI,B,318
918,Descripcion,M,EPP,E,318
919,delimitacion de areas 2. Mantener orden y limpieza,P,SUS,B,318
920,Descripcion,M,ADM,B,318
921,Uso del drenaje ecologico tipo check.,M,INH,A,319
922,Difusion  de PETS-UCH-MG-02.16 1. E-COR-SIB-01.01 Equipo de Proteccion Personal,M,INH,E,319
923,Colocacion de Barreras  Solidas,M,SUS,B,319
924,Uso del drenaje ecologico tipo check.,P,SUS,D,320
925,Orden de Trabajo IPERC continuo realizado por el tecnico mecanico Verificacion de la autorizacion de operatividad del equipo de izaje y del personal que lo va a maniobrar. Difusion del estandar E-COR-SIB-05.05 Equipos de Izaje y Gruas,M,ELI,E,320
926,Capacitacion del uso de las hojas MSDS de las sustancias que se utilizaran. Uso correcto de las cartillas de mantenimiento preventivo de los equipos.,P,INH,C,320
927,Monitoreo periodico de agentes quimicos en labores subterraneas Capacitacion en agentes quimicos Cumplimiento del E-COR-SIB-11.02 Proteccion Respiratoria Programa de riego de vias principales,M,SUS,A,320
928,guantes de cuero o anticorte.,M,EPP,B,321
929,Orejeras Tapones auditivos,M,INH,A,321
930,Casco de Seguridad,P,SUS,E,322
931,1. Senalizacion,P,ELI,C,322
932,Orden de Trabajo Senalizacion de la zona de abastecimiento o almacenaje de Solventes,P,SUS,E,322
933,1. Capacitacion en uso trabajos en pisos desnivelados 2. Realizar trabajos en equipo coordinadamente.,P,INH,D,322
934,1. E-COR-SIB-05.01 Trabajos en Altura 2. FE-COR-SIB-05.01-02 Formato inspeccion equipo anti caidas.,M,ADM,A,322
935,Orejeras Tapones auditivos,P,SUS,A,323
936,1. Uso de herramientas adecuadas.,M,ADM,D,323
937,Monitoreo periodico de agentes quimicos en labores subterraneas Capacitacion en agentes quimicos Cumplimiento del E-COR-SIB-11.02 Proteccion Respiratoria Programa de riego de vias principales,P,ADM,B,323
938,Capacitacion del uso de las hojas MSDS de las sustancias que se utilizaran. Uso correcto de las cartillas de mantenimiento preventivo de los equipos.,M,INH,B,323
939,1. Capacitacion en uso trabajos en pisos desnivelados 2. Realizar trabajos en equipo coordinadamente.,M,ADM,B,324
940,Desate mecanizado (Scaler). Desate manual (barretillas). Sostenimiento secuenciado segun recomendaciones geomecanicas,P,ADM,D,325
941,1. Capacitacion en uso trabajos en pisos desnivelados 2. Realizar trabajos en equipo coordinadamente.,P,ADM,B,325
942,Orden de Trabajo IPERC continuo realizado por el operador del equipo identificando este peligro Difusion y seguimiento al estandar E-COR-SIB-07.03 Control de Rocas y Suelos Control geomecanico de labores Capacitacion en desate de rocas,M,INH,B,325
943,Zapatos de seguridad con planta de caucho o material antideslizante.,P,SUS,D,326
944,Orden de Trabajo IPERC continuo realizado por el operador del equipo identificando este peligro Difusion y seguimiento al estandar E-COR-SIB-07.03 Control de Rocas y Suelos Control geomecanico de labores Capacitacion en desate de rocas,M,SUS,A,326
945,Zapatos de seguridad con planta de caucho o material antideslizante.,P,SUS,B,326
946,Orejeras Tapones auditivos,P,ELI,B,327
947,Instalacion de silenciadores en ventiladores,M,INH,E,327
948,Orden de Trabajo IPERC Continuo Senalizacion del nivel de Ruido Difusion y seguimiento al estandar E-COR-SIB-11.03 Proteccion Auditiva Capacitacion en uso de proteccion auditiva,M,INH,E,327
949,1. Uso de pisos grating dentados / pisos de concreto sin pulir.,M,ADM,E,327
950,1. Uso de herramientas adecuadas.,M,ELI,E,327
951,Orejeras Tapones auditivos,M,ADM,E,328
952,Orden de Trabajo IPERC continuo realizado por el tecnico mecanico  PETAR para trabajos en caliente Verificar la ventilacion constante del ambiente de trabajo E-COR-SIB-11.02 Proteccion Respiratoria,P,ADM,A,329
953,Orejeras Tapones auditivos,M,EPP,A,329
954,delimitacion de areas 2. Mantener orden y limpieza,M,SUS,A,329
955,Uso de equipos personal de proteccion anticaidas.,P,ADM,C,329
956,Uso de equipos personal de proteccion anticaidas.,P,ELI,E,330
957,Orejeras Tapones auditivos,M,SUS,C,330
958,Orden de Trabajo IPERC Continuo Senalizacion del nivel de Ruido Difusion y seguimiento al estandar E-COR-SIB-11.03 Proteccion Auditiva Capacitacion en uso de proteccion auditiva,P,INH,D,330
959,Barbiquejo,P,EPP,C,330
960,Monitoreo periodico de agentes quimicos en labores subterraneas Capacitacion en agentes quimicos Cumplimiento del E-COR-SIB-11.02 Proteccion Respiratoria Programa de riego de vias principales,P,EPP,C,331
961,Orden de Trabajo IPERC continuo realizado por operador y ayudante. Capacitacion en riesgos electricos Difusion y seguimiento al estandar E-COR-SIB-03.01 Aislamiento de Energia Difusion y seguimiento al estandar E-COR-SIB-03.03 Energia Electrica de Baja Tension,P,ELI,E,331
962,Capacitacion del uso de las hojas MSDS de las sustancias que se utilizaran. Uso correcto de las cartillas de mantenimiento preventivo de los equipos.,M,ELI,E,331
963,Orden de Trabajo IPERC Continuo Senalizacion del nivel de Ruido Difusion y seguimiento al estandar E-COR-SIB-11.03 Proteccion Auditiva Capacitacion en uso de proteccion auditiva,P,SUS,E,331
964,Aceites o grasas para equipos Senalizacion de los extintores dentro del taller de mantenimiento. IPERC continuo llenado por el tecnico mecanico indicando este peligro  Inspeccion de extintores,M,ADM,E,331
965,Instalacion de silenciadores en ventiladores,P,EPP,D,332
966,Desenergizar y bloquear  fuente de energia,P,EPP,D,333
967,1. P-COR-SIB-04.15 Manejo de derrames 2. Capacitacion en E-COR-SIB-11.01 Control de Materiales Quimicos Peligrosos. 3. Capacitacion en uso de MSDS. 4. Cumplir con el Plan de Contingencias. 4. Capacitacion en reporte de incidentes por derrames.,M,ADM,B,333
968,Descripcion,M,ADM,B,334
969,Extintores en Zona de trabajo,M,SUS,C,334
970,Descripcion,P,EPP,E,335
971,guantes de cuero o anticorte.,P,SUS,D,335
972,Desate mecanizado (Scaler). Desate manual (barretillas). Sostenimiento secuenciado segun recomendaciones geomecanicas,P,ADM,B,336
973,Desate mecanizado (Scaler). Desate manual (barretillas). Sostenimiento secuenciado segun recomendaciones geomecanicas,M,ELI,A,336
974,1. E-COR-SIB-05.01 Trabajos en Altura 2. FE-COR-SIB-05.01-02 Formato inspeccion equipo anti caidas.,P,SUS,D,336
975,Extintores en Zona de trabajo,P,ADM,C,337
976,Orden de Trabajo IPERC Continuo Senalizacion del nivel de Ruido Difusion y seguimiento al estandar E-COR-SIB-11.03 Proteccion Auditiva Capacitacion en uso de proteccion auditiva,M,ADM,C,338
977,Zapatos de seguridad con planta de caucho o material antideslizante.,M,ADM,E,338
978,Respirador y filtros de polvo,P,SUS,B,338
979,1. Senalizacion,P,ELI,A,338
980,Uso de equipos personal de proteccion anticaidas.,M,ADM,E,338
981,Desenergizar y bloquear  fuente de energia,M,ELI,B,339
982,Uso de equipos personal de proteccion anticaidas.,P,ADM,D,339
983,Extintores en Zona de trabajo,P,INH,A,339
984,Uso de equipos personal de proteccion anticaidas.,P,ADM,B,339
985,Extintores en Zona de trabajo,P,SUS,E,339
986,Orden de Trabajo IPERC Continuo Senalizacion del nivel de Ruido Difusion y seguimiento al estandar E-COR-SIB-11.03 Proteccion Auditiva Capacitacion en uso de proteccion auditiva,P,SUS,B,340
987,Extintores en Zona de trabajo,M,ADM,E,341
988,1. E-COR-SIB-05.01 Trabajos en Altura 2. FE-COR-SIB-05.01-02 Formato inspeccion equipo anti caidas.,P,EPP,C,342
989,Timbre de operatividad Circulina de operatividad,P,ELI,D,342
990,Puntos de anclaje,P,ADM,E,343
991,1. Uso de pisos grating dentados / pisos de concreto sin pulir.,P,EPP,C,343
992,1. Uso de pisos grating dentados / pisos de concreto sin pulir.,M,ELI,A,343
993,Respirador y filtros de polvo,M,ADM,E,343
994,1. Uso de pisos grating dentados / pisos de concreto sin pulir.,P,INH,E,343
995,Orden de Trabajo IPERC continuo realizado por el operador del equipo identificando este peligro Difusion y seguimiento al estandar E-COR-SIB-07.03 Control de Rocas y Suelos Control geomecanico de labores Capacitacion en desate de rocas,M,EPP,E,344
996,Probadores de energia Multitester Revelador de tension,P,ELI,A,344
997,Zapatos de seguridad con planta de caucho o material antideslizante.,M,SUS,D,344
998,Orden de Trabajo IPERC continuo realizado por el tecnico mecanico  PETAR para trabajos en caliente Verificar la ventilacion constante del ambiente de trabajo E-COR-SIB-11.02 Proteccion Respiratoria,P,INH,A,345
999,delimitacion de areas 2. Mantener orden y limpieza,P,SUS,B,345
1000,Orden de Trabajo IPERC continuo realizado por el tecnico mecanico Verificacion de la autorizacion de operatividad del equipo de izaje y del personal que lo va a maniobrar. Difusion del estandar E-COR-SIB-05.05 Equipos de Izaje y Gruas,P,ELI,E,345
