id_actv,nombre_actv,descripcion,fecha_inicio,fecha_fin,id_equipo_soporte,id_empleado,id_estado,id_orden
575,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-08-04,2023-08-05,,578,4,575
576,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-08-04,2023-08-04,,924,6,576
577,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-08-06,2023-08-08,,622,2,577
578,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-08-07,2023-08-09,,278,5,578
579,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-08-07,2023-08-07,,417,7,579
580,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-08-09,2023-08-11,,139,7,580
581,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-08-10,2023-08-11,,256,4,581
582,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-08-10,2023-08-11,,996,6,582
583,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-08-12,2023-08-13,,661,3,583
584,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-08-13,2023-08-13,,208,1,584
585,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-08-13,2023-08-14,,833,3,585
586,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-08-15,2023-08-17,,957,4,586
587,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-08-16,2023-08-16,16,486,1,587
588,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-08-16,2023-08-18,,858,3,588
589,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-08-18,2023-08-20,,948,7,589
590,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-08-19,2023-08-20,12,636,3,590
591,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-08-19,2023-08-19,,816,2,591
592,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-08-21,2023-08-22,8,234,1,592
593,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-08-22,2023-08-23,,767,7,593
594,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-08-22,2023-08-23,,621,2,594
595,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-08-24,2023-08-26,,561,7,595
596,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-08-25,2023-08-27,18,345,7,596
597,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-08-25,2023-08-27,4,420,1,597
598,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-08-27,2023-08-29,,467,2,598
599,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-08-28,2023-08-30,,737,3,599
600,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-08-28,2023-08-29,13,270,2,600
601,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-08-30,2023-09-01,,123,6,601
602,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-08-31,2023-08-31,,47,7,602
603,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-08-31,2023-09-02,,264,7,603
604,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-09-02,2023-09-02,,747,7,604
605,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-09-03,2023-09-05,,117,4,605
606,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-09-03,2023-09-05,,112,4,606
607,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-09-05,2023-09-05,,511,7,607
608,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-09-06,2023-09-06,,395,1,608
609,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-09-06,2023-09-07,,403,3,609
610,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-09-08,2023-09-09,,953,5,610
611,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-09-09,2023-09-10,,867,1,611
612,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-09-09,2023-09-09,,581,4,612
613,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-09-11,2023-09-11,,440,6,613
614,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-09-12,2023-09-12,,236,2,614
615,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-09-12,2023-09-14,,710,5,615
616,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-09-14,2023-09-15,,392,6,616
617,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-09-15,2023-09-15,,285,4,617
618,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-09-15,2023-09-16,,849,4,618
619,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-09-17,2023-09-19,,59,6,619
620,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-09-18,2023-09-20,,345,5,620
621,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-09-18,2023-09-19,,378,2,621
622,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-09-20,2023-09-21,,297,1,622
623,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-09-21,2023-09-23,,634,3,623
624,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-09-21,2023-09-22,9,27,1,624
625,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-09-23,2023-09-25,,498,7,625
626,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-09-24,2023-09-26,,22,1,626
627,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-09-24,2023-09-25,,728,4,627
628,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-09-26,2023-09-26,,124,6,628
629,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-09-27,2023-09-29,,134,2,629
630,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-09-27,2023-09-27,,903,2,630
631,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-09-29,2023-09-29,,431,4,631
632,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-09-30,2023-10-02,,403,2,632
633,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-09-30,2023-10-01,8,899,7,633
634,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-10-02,2023-10-04,,745,1,634
635,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-10-03,2023-10-04,,186,6,635
636,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-10-03,2023-10-04,9,913,5,636
637,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-10-05,2023-10-06,,756,4,637
638,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-10-06,2023-10-06,,619,1,638
639,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-10-06,2023-10-08,,199,1,639
640,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-10-08,2023-10-09,,476,6,640
641,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-10-09,2023-10-09,,76,1,641
642,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-10-09,2023-10-10,,550,7,642
643,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-10-11,2023-10-11,,427,3,643
644,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-10-12,2023-10-13,,952,7,644
645,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-10-12,2023-10-13,,118,4,645
646,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-10-14,2023-10-16,,701,3,646
647,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-10-15,2023-10-17,,643,3,647
648,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-10-15,2023-10-17,,169,2,648
649,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-10-17,2023-10-18,,508,2,649
650,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-10-18,2023-10-19,,553,1,650
651,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-10-18,2023-10-20,,158,6,651
652,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-10-20,2023-10-20,,231,5,652
653,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-10-21,2023-10-22,9,686,3,653
654,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-10-21,2023-10-23,,707,7,654
655,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-10-23,2023-10-25,,573,5,655
656,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-10-24,2023-10-24,,342,5,656
657,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-10-24,2023-10-24,,713,3,657
658,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-10-26,2023-10-26,,670,3,658
659,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-10-27,2023-10-27,,947,3,659
660,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-10-27,2023-10-29,,426,2,660
661,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-10-29,2023-10-30,,97,6,661
662,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-10-30,2023-10-30,,205,4,662
663,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-10-30,2023-10-31,,232,4,663
664,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-11-01,2023-11-02,,253,2,664
665,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-11-02,2023-11-03,,388,7,665
666,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-11-02,2023-11-04,,814,4,666
667,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-11-04,2023-11-06,,609,1,667
668,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-11-05,2023-11-07,,767,2,668
669,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-11-05,2023-11-07,,67,4,669
670,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-11-07,2023-11-09,,738,6,670
671,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-11-08,2023-11-10,,719,7,671
672,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-11-08,2023-11-08,7,298,7,672
673,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-11-10,2023-11-10,,198,4,673
674,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-11-11,2023-11-11,,336,2,674
675,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-11-11,2023-11-12,,442,7,675
676,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-11-13,2023-11-13,,648,2,676
677,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-11-14,2023-11-15,,981,3,677
678,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-11-14,2023-11-14,,781,5,678
679,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-11-16,2023-11-17,,928,1,679
680,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-11-17,2023-11-18,,408,6,680
681,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-11-17,2023-11-17,,926,1,681
682,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-11-19,2023-11-21,,593,6,682
683,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-11-20,2023-11-22,19,854,7,683
684,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-11-20,2023-11-21,,734,5,684
685,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-11-22,2023-11-22,,805,4,685
686,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-11-23,2023-11-23,,216,4,686
687,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-11-23,2023-11-25,,229,3,687
688,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-11-25,2023-11-25,,182,5,688
689,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-11-26,2023-11-28,,139,2,689
690,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-11-26,2023-11-27,,104,6,690
691,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-11-28,2023-11-30,,30,3,691
692,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-11-29,2023-11-29,,190,6,692
693,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-11-29,2023-12-01,,633,6,693
694,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-12-01,2023-12-03,,534,6,694
695,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-12-02,2023-12-04,,837,7,695
696,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-12-02,2023-12-04,,519,5,696
697,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-12-04,2023-12-04,,720,6,697
698,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-12-05,2023-12-07,,267,7,698
699,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-12-05,2023-12-07,,559,3,699
700,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-12-07,2023-12-08,,541,4,700
701,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-12-08,2023-12-08,,679,3,701
702,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-12-08,2023-12-09,,924,4,702
703,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-12-10,2023-12-10,,940,3,703
704,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-12-11,2023-12-13,,836,6,704
705,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-12-11,2023-12-11,,843,7,705
706,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-12-13,2023-12-14,,162,5,706
707,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-12-14,2023-12-15,,47,4,707
708,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-12-14,2023-12-14,,282,5,708
709,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-12-16,2023-12-17,,395,7,709
710,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-12-17,2023-12-18,,654,6,710
711,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-12-17,2023-12-17,,470,6,711
712,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-12-19,2023-12-21,,125,5,712
713,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-12-20,2023-12-21,,198,3,713
714,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-12-20,2023-12-22,18,640,6,714
715,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-12-22,2023-12-23,,897,1,715
716,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-12-23,2023-12-23,,126,2,716
717,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-12-23,2023-12-24,9,590,6,717
718,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-12-25,2023-12-27,,754,7,718
719,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-12-26,2023-12-26,,166,7,719
720,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-12-26,2023-12-28,,91,7,720
721,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-12-28,2023-12-29,,742,5,721
722,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-12-29,2023-12-29,,486,2,722
723,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-12-29,2023-12-30,,469,1,723
724,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-12-31,2024-01-01,6,804,1,724
725,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-01-01,2024-01-01,,711,7,725
726,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-01-01,2024-01-02,,190,1,726
727,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-01-03,2024-01-05,,382,7,727
728,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-01-04,2024-01-04,,477,3,728
729,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-01-04,2024-01-04,,363,5,729
730,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-01-06,2024-01-08,,733,6,730
731,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-01-07,2024-01-08,,174,2,731
732,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-01-07,2024-01-08,,876,5,732
733,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-01-09,2024-01-09,,653,4,733
734,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-01-10,2024-01-11,,355,6,734
735,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-01-10,2024-01-11,,826,4,735
736,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-01-12,2024-01-14,,582,2,736
737,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-01-13,2024-01-13,,817,7,737
738,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-01-13,2024-01-15,,607,3,738
739,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-01-15,2024-01-15,,260,4,739
740,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-01-16,2024-01-16,,661,4,740
741,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-01-16,2024-01-16,9,307,4,741
742,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-01-18,2024-01-18,,858,2,742
743,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-01-19,2024-01-19,,820,6,743
744,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-01-19,2024-01-19,,407,7,744
745,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-01-21,2024-01-21,,700,4,745
746,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-01-22,2024-01-24,,750,2,746
747,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-01-22,2024-01-23,,829,3,747
748,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-01-24,2024-01-24,,175,2,748
749,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-01-25,2024-01-27,,860,3,749
750,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-01-25,2024-01-25,,626,6,750
751,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-01-27,2024-01-27,,52,2,751
752,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-01-28,2024-01-28,,131,6,752
753,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-01-28,2024-01-28,,480,1,753
754,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-01-30,2024-02-01,,987,7,754
755,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-01-31,2024-02-01,,639,4,755
756,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-01-31,2024-02-01,,957,4,756
757,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-02-02,2024-02-03,,295,5,757
758,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-02-03,2024-02-04,,100,6,758
759,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-02-03,2024-02-05,19,520,3,759
760,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-02-05,2024-02-06,,963,1,760
761,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-02-06,2024-02-06,,115,6,761
762,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-02-06,2024-02-06,,473,5,762
763,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-02-08,2024-02-09,,350,5,763
764,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-02-09,2024-02-10,,704,3,764
765,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-02-09,2024-02-11,,595,5,765
766,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-02-11,2024-02-12,,571,1,766
